ASIA AVIATION - TOT RETURN IND,ADVANCED INFO SER. - TOT RETURN IND,AIRPORTS OF THAILAND - TOT RETURN IND,ASIAN SEA CORPORATION - TOT RETURN IND,ASIA SERMKIJ LEASING - TOT RETURN IND,BGK.AVIATION FUEL SVS. - TOT RETURN IND,BANK OF AYUDHYA - TOT RETURN IND,BANGKOK BANK - TOT RETURN IND,BANGCHAK CORPORATION ORS - TOT RETURN IND,BANGKOK DUSIT MED.SVS. - TOT RETURN IND,BANGKOK EXPRESSWAY AND METRO - TOT RETURN IND,BANGKOK INSURANCE - TOT RETURN IND,BANGKOK LIFE ASSURANCE - TOT RETURN IND
87190C(RI),314926(RI),28530Q(RI),140261(RI),31572P(RI),15382P(RI),749549(RI),933079(RI),140346(RI),314898(RI),8836T4(RI),755194(RI),68032M(RI)
127.03,12987.41,260.77,165.99,521.33,429.61,534,1682.94,99.43,7819.59,,5229.78,348.77
127.03,12987.41,259.38,167.78,531.87,408.13,534,1682.94,102.04,7889.41,,5248.72,359.13
123.78,12928.38,252.44,169.56,518.7,405.99,525.39,1669.15,101.17,7819.59,,5286.62,372.95
123.78,12928.38,252.44,169.56,518.7,405.99,525.39,1669.15,101.17,7819.59,,5286.62,372.95
124.86,12751.27,246.9,168.67,510.8,401.69,529.7,1696.74,101.17,7994.14,,5381.36,374.67
124.86,12574.17,250.36,168.67,518.7,397.39,525.39,1701.34,100.3,8029.05,,5400.31,376.4
124.86,12574.17,250.36,168.67,518.7,397.39,525.39,1701.34,100.3,8029.05,,5400.31,376.4
124.86,12633.21,253.14,165.1,518.7,405.99,516.78,1747.32,100.3,7959.23,,5362.41,369.49
125.41,12810.31,262.85,164.21,516.07,410.28,516.78,1765.71,100.3,7994.14,,5381.36,366.04
125.41,12574.17,260.07,163.32,518.7,405.99,525.39,1761.11,101.17,7819.59,,5438.21,372.95
131.89,12397.07,257.99,165.1,513.44,405.99,521.08,1774.91,101.17,7819.59,,5457.16,372.95
127.03,12160.94,257.99,161.53,516.07,408.13,529.7,1788.7,102.91,7749.78,,5514,391.94
125.41,12397.07,257.99,161.53,523.97,403.84,534,1807.1,102.04,7889.41,,5551.9,405.75
127.03,12456.11,260.21,160.64,526.6,410.28,529.7,1811.69,102.91,7959.23,,5570.85,426.47
125.41,12219.97,263.04,160.64,526.6,414.58,551.23,1811.69,108.15,7994.14,,5532.95,428.2
126.49,11983.84,263.75,160.64,518.7,412.43,551.23,1811.69,105.53,7959.23,,5495.05,426.47
129.19,12338.04,270.82,160.64,518.7,418.87,564.15,1807.1,107.28,8029.05,,5495.05,412.66
128.65,12397.07,275.06,160.64,526.6,427.47,568.45,1811.69,109.02,7924.32,,5532.95,414.39
129.19,12397.07,274.35,162.42,521.33,427.47,568.45,1811.69,111.64,7889.41,,5532.95,414.39
127.57,12515.14,275.77,162.42,518.7,438.21,572.76,1816.29,110.76,7994.14,,5532.95,421.29
130.81,12338.04,275.06,163.32,521.33,442.5,559.84,1797.9,110.76,7924.32,,5532.95,429.93
130.81,12338.04,275.06,163.32,521.33,442.5,559.84,1797.9,110.76,7924.32,,5532.95,429.93
130.81,12338.04,275.06,163.32,521.33,442.5,559.84,1797.9,110.76,7924.32,,5532.95,429.93
144.59,12338.04,272.94,164.21,521.33,451.1,568.45,1802.5,109.89,7889.41,,5684.54,442.01
144.59,12101.9,269.4,164.21,523.97,448.95,564.15,1784.1,107.28,7994.14,,5684.54,435.1
152.7,12101.9,265.16,164.21,513.44,446.8,572.76,1811.69,106.4,8029.05,,5874.02,431.65
145.95,12042.87,269.4,163.32,523.97,438.21,564.15,1816.29,105.53,7959.23,,5987.71,428.2
143.24,11983.84,272.23,165.99,521.33,442.5,568.45,1816.29,108.15,8029.05,,5968.77,417.84
145.95,11865.77,272.23,166.89,531.87,436.06,577.07,1807.1,110.76,7994.14,,6006.66,428.2
140.54,11629.63,272.23,165.1,539.77,433.91,564.15,1807.1,109.02,7889.41,,5930.87,435.1
144.59,11865.77,270.11,165.99,563.46,440.35,564.15,1802.5,111.64,7854.5,,5987.71,440.28
145.95,11659.15,273.65,165.1,568.73,436.06,564.15,1811.69,115.12,7819.59,,6025.61,454.1
148.65,11629.63,277.18,166.89,573.99,423.17,559.84,1807.1,117.74,7854.5,,6025.61,448.92
145.95,11511.57,274.35,169.56,573.99,427.47,572.76,1797.9,115.12,7889.41,,6082.46,438.56
144.59,11718.18,272.94,173.13,579.26,429.61,568.45,1788.7,114.25,8692.32,,6025.61,443.74
145.95,12160.94,275.06,174.03,581.89,427.47,572.76,1788.7,117.74,8447.96,,6044.56,438.56
152.7,12042.87,284.25,174.03,589.79,425.32,568.45,1802.5,118.61,8517.77,,6063.51,442.01
155.41,12101.9,280.01,170.46,595.06,425.32,568.45,1802.5,116.87,8517.77,,6196.15,438.56
159.46,12101.9,301.22,168.67,589.79,438.21,568.45,1793.3,118.61,8971.59,,6196.15,445.46
164.86,12219.97,315.37,171.35,579.26,436.06,577.07,1788.7,126.46,9006.5,,6196.15,440.28
163.51,12160.94,305.47,170.46,592.43,433.91,585.68,1857.68,129.08,9006.5,,6404.58,436.83
168.92,12101.9,299.81,172.24,589.79,429.61,589.99,1949.64,129.95,9076.32,,6783.55,445.46
170.27,12515.14,312.54,172.24,587.16,433.91,581.37,1912.85,127.34,9146.13,,6821.45,440.28
167.57,12633.21,309.71,173.13,589.79,431.76,577.07,1931.25,129.08,9285.77,,6764.6,462.73
164.86,12397.07,298.4,170.46,595.06,440.35,572.76,1922.05,125.59,9285.77,,6631.96,481.72
167.57,12279,299.81,171.35,595.06,442.5,572.76,1977.23,130.82,9320.68,,6631.96,488.63
170.27,11983.84,295.57,171.35,597.69,438.21,577.07,2014.01,133.44,9181.04,,6575.12,485.18
183.78,12042.87,296.98,171.35,595.06,433.91,577.07,1940.44,132.57,9530.13,,6499.32,478.27
181.08,11865.77,301.22,173.13,589.79,433.91,577.07,1931.25,132.57,9844.31,,6613.01,497.26
182.43,12219.97,313.95,171.35,589.79,436.06,568.45,1922.05,132.57,9949.04,,6726.7,504.17
186.49,11983.84,322.44,168.67,584.53,433.91,559.84,1922.05,133.44,10018.86,,6859.34,488.63
185.14,11806.73,321.02,168.67,605.59,438.21,546.92,1857.68,131.7,10193.4,,6821.45,469.64
179.73,11688.67,315.37,174.03,605.59,440.35,546.92,1876.07,131.7,10228.31,,6840.39,452.37
182.43,11924.8,321.02,170.46,639.82,438.21,559.84,1940.44,136.06,10193.4,,6878.29,452.37
183.78,11924.8,329.51,173.13,671.42,438.21,559.84,1968.03,135.18,10717.04,,6916.19,450.64
185.14,11806.73,330.92,174.03,664.83,438.21,577.07,1931.25,137.8,10437.77,,6935.14,450.64
190.54,11806.73,332.34,167.78,671.42,453.24,577.07,1968.03,138.67,10507.58,,6916.19,443.74
185.14,12101.9,322.44,172.24,664.83,446.8,572.76,1986.43,136.93,10437.77,,6916.19,440.28
183.78,12160.94,328.09,169.56,658.25,451.1,585.68,2041.6,136.06,10263.22,,6935.14,448.92
179.73,11983.84,325.26,170.46,642.45,448.95,589.99,2032.41,136.06,10053.77,,6935.14,462.73
183.78,12042.87,323.85,169.56,655.62,461.84,589.99,2078.39,138.67,10402.86,,7010.93,447.19
183.78,12042.87,323.85,169.56,655.62,461.84,589.99,2078.39,138.67,10402.86,,7010.93,447.19
181.08,11924.8,328.09,165.1,652.98,466.13,589.99,2014.01,135.18,10333.04,,7048.83,455.82
181.08,11806.73,326.68,166.89,655.62,468.28,585.68,2004.82,132.57,10158.49,,6973.04,447.19
183.78,12219.97,333.75,165.99,658.25,472.58,594.29,2014.01,135.18,10402.86,,6954.09,450.64
183.78,12219.97,328.09,164.21,664.83,483.32,594.29,2060,137.8,10263.22,,7010.93,462.73
186.49,12456.11,330.92,160.64,652.98,496.2,594.29,2050.8,136.58,10333.04,,7427.8,480
189.19,12456.11,332.34,162.42,671.42,504.8,594.29,2069.19,135.69,10472.67,,7579.39,497.26
191.89,12574.17,333.75,162.42,684.58,515.54,598.6,2078.39,135.69,10612.31,,7617.28,497.26
197.3,12810.31,342.23,162.42,704.33,526.28,598.6,2014.01,134.79,10647.22,,7522.54,523.16
198.65,12810.31,346.48,163.32,691.16,515.54,594.29,2032.41,133.01,10891.58,,7503.59,524.89
197.3,13223.54,347.89,164.21,684.58,513.39,602.91,2069.19,130.33,10786.85,,7503.59,519.71
191.89,13813.88,353.55,162.42,684.58,496.2,602.91,2078.39,125.87,10996.31,,7484.64,531.79
191.89,13990.98,345.06,162.42,681.84,496.2,594.29,2078.39,131.22,11450.12,,7423.06,531.79
194.59,13636.78,350.72,164.21,679.1,506.94,585.68,2133.57,132.12,11938.85,,7423.06,526.61
197.3,13577.75,343.65,158.85,665.41,509.09,602.91,2142.76,132.12,11659.58,,7423.06,538.7
206.76,13459.68,343.65,160.64,684.58,511.24,602.91,2133.57,131.22,11554.85,,7461.32,533.52
200,13459.68,340.82,158.85,662.67,496.2,594.29,2096.78,127.65,11519.94,,7423.06,524.89
195.95,13518.71,347.89,157.07,648.98,472.58,589.99,2023.21,118.73,11275.58,,7365.66,524.89
194.59,13754.85,336.58,157.96,640.77,457.54,594.29,1986.43,124.98,11345.39,,7289.14,512.8
191.89,13164.51,325.26,157.07,602.43,451.1,564.15,1931.25,117.83,11052.16,,7155.22,502.44
193.24,13813.88,332.34,157.96,627.08,479.02,577.07,1968.03,123.19,11299.34,,7270.01,511.08
191.89,14463.25,339.41,159.75,635.29,483.32,577.07,2014.01,126.76,11546.51,,7270.01,504.17
195.95,14286.15,345.06,158.85,665.41,511.24,589.99,2069.19,127.65,11581.82,,7365.66,511.08
193.24,13931.95,346.48,157.07,657.2,534.87,594.29,2041.6,128.55,11546.51,,7289.14,509.35
194.59,14168.08,343.65,157.96,670.89,537.02,598.6,2087.59,128.55,11617.13,,7518.72,516.26
191.89,14168.08,340.82,158.85,665.41,542.39,598.6,2096.78,128.55,11405.27,,7480.46,507.62
186.49,14409.24,347.89,157.07,648.98,530.57,594.29,2096.78,126.76,11511.2,,7270.01,495.54
183.78,13866.63,343.65,157.96,632.55,513.39,572.76,2115.18,124.98,11405.27,,7193.48,486.9
175.68,14168.08,345.06,157.96,635.29,513.39,572.76,2124.37,127.65,11511.2,,7059.56,493.81
166.22,13625.48,328.09,154.39,629.81,509.09,555.54,2087.59,124.08,11158.09,,7116.95,490.36
166.22,13625.48,328.09,154.39,629.81,509.09,555.54,2087.59,124.08,11158.09,,7116.95,490.36
170.27,13746.05,318.19,152.61,629.81,509.09,546.92,2032.41,122.3,10875.61,,7155.22,480
172.97,14288.66,316.78,154.39,621.6,498.35,551.23,2014.01,130.33,11299.34,,7212.61,493.81
179.73,14650.4,339.41,156.18,638.03,504.8,559.84,2087.59,131.22,11334.64,,7289.14,485.18
183.78,15494.46,349.31,157.07,657.2,526.28,572.76,2105.98,130.33,11581.82,,7308.27,492.08
183.78,15494.46,349.31,157.07,657.2,526.28,572.76,2105.98,130.33,11581.82,,7308.27,492.08
183.78,15494.46,349.31,157.07,657.2,526.28,572.76,2105.98,130.33,11581.82,,7308.27,492.08
190.54,15615.04,367.69,156.18,665.41,528.43,568.45,2142.76,128.55,11369.95,,7365.66,483.45
189.19,16217.93,386.07,156.18,662.67,521.98,566.73,2105.98,128.55,11299.34,,7423.06,486.9
191.89,15735.61,371.93,156.18,662.67,530.57,575.45,2138.17,126.76,11193.4,,7403.93,493.81
193.24,15554.75,387.49,154.39,681.84,537.02,601.61,2128.79,125.87,11511.2,,7461.32,488.63
193.24,15615.04,376.18,157.07,676.37,537.23,588.53,2100.65,120.51,11581.82,,7461.32,519.71
194.59,15795.91,380.42,156.18,681.84,532.85,588.53,2100.65,123.19,11828.99,,7461.32,517.98
191.89,16278.22,377.59,154.39,676.37,528.46,588.53,2091.28,124.98,11970.23,,7480.46,519.71
187.84,16157.64,390.32,159.75,684.58,526.27,584.17,2100.65,123.19,11899.61,,7499.59,517.98
189.19,15856.2,407.29,160.64,679.1,521.88,579.81,2072.52,126.76,11899.61,,7499.59,517.98
187.84,16278.22,408.7,160.64,711.96,521.88,571.09,2119.41,129.44,11934.92,,7442.19,523.16
187.84,16278.22,408.7,160.64,711.96,521.88,571.09,2119.41,129.44,11934.92,,7442.19,523.16
189.19,16097.35,418.6,159.75,705.12,528.46,571.09,2081.9,126.76,11793.68,,7461.32,519.71
191.89,16037.06,428.5,161.53,732.5,528.46,571.09,2081.9,124.98,11687.75,,7499.59,507.62
191.89,16037.06,428.5,161.53,732.5,528.46,571.09,2081.9,124.98,11687.75,,7499.59,507.62
194.59,16278.22,429.92,160.64,711.96,530.65,566.73,2138.17,129.44,12111.47,,7499.59,514.53
193.24,16881.12,429.92,160.64,705.12,528.46,575.45,2156.92,130.33,12111.47,,7499.59,516.26
190.54,17423.73,417.19,160.64,705.12,532.85,566.73,2100.65,131.22,12111.47,,7537.85,535.25
189.19,17303.15,418.6,158.85,705.12,526.27,575.45,2128.79,130.33,12146.79,,7805.69,511.08
194.59,16941.41,428.5,158.85,698.27,526.27,605.97,2110.03,131.22,12358.65,,7805.69,499.75
191.89,16700.25,429.92,159.75,705.12,528.46,614.69,2100.65,131.22,12358.65,,8341.38,506.69
189.19,17182.57,438.4,156.18,705.12,526.27,627.77,2100.65,129.44,12252.71,,8417.9,501.48
185.14,17182.57,453.96,157.07,698.27,519.69,614.69,2072.52,125.87,12182.09,,8226.59,496.28
181.08,18026.63,453.96,156.18,711.96,528.46,601.61,2081.9,128.55,12323.34,,8303.11,496.28
177.03,17845.75,472.34,155.28,732.5,524.08,610.33,2072.52,131.22,12323.34,,8417.9,494.54
171.62,17664.89,490.73,157.07,732.5,532.85,601.61,2053.77,128.55,12217.41,,8456.17,489.34
166.22,17423.73,480.83,155.28,732.5,537.23,623.41,2063.14,128.55,12076.16,,8432.25,487.6
158.11,17061.99,473.76,153.5,732.5,528.46,619.05,2025.63,127.65,11934.92,,8355.25,477.19
158.11,17061.99,473.76,153.5,732.5,528.46,619.05,2025.63,127.65,11934.92,,8355.25,477.19
159.46,16820.83,473.76,153.5,732.5,530.65,627.77,1969.36,122.3,11793.68,,8509.26,471.99
163.51,17544.3,503.45,153.5,766.73,548.2,619.05,1988.12,123.19,12040.85,,8509.26,468.51
164.86,16941.41,523.25,153.5,766.73,581.09,610.33,1950.61,121.4,11934.92,,8432.25,459.84
164.86,16639.96,511.94,151.71,739.35,597.53,601.61,1903.72,122.3,11793.68,,8393.75,458.1
164.86,15856.2,523.25,151.71,711.96,619.46,588.53,1922.47,121.4,11934.92,,8355.25,454.63
159.46,15976.77,469.51,150.82,705.12,586.57,592.89,1913.1,119.62,11793.68,,8047.22,430.34
154.05,16579.67,456.78,151.71,705.12,575.61,601.61,1931.85,116.05,12076.16,,8124.23,426.87
143.24,15795.91,449.71,149.04,698.27,581.09,588.53,1903.72,115.16,11828.99,,8047.22,430.34
139.19,15856.2,438.4,144.57,676.37,559.16,579.81,1913.1,121.4,11652.44,,7739.19,418.19
150,16157.64,462.44,147.25,676.37,564.64,571.09,1913.1,122.3,11299.34,,7893.2,419.93
160.81,16097.35,476.58,150.82,684.58,597.53,571.09,1913.1,126.76,11369.95,,7893.2,433.81
148.65,15132.72,448.3,142.79,657.2,570.12,549.29,1824.01,116.94,10628.44,,7739.19,406.05
141.89,14469.53,446.89,137.44,646.24,546,531.86,1791.18,119.62,10381.26,,7739.19,416.46
135.14,14710.69,418.6,130.3,640.77,515.3,540.58,1791.18,115.16,10240.02,,7585.18,402.58
154.05,15373.88,432.74,141.9,670.89,535.04,584.17,1856.83,124.08,10663.75,,7854.7,414.72
159.46,15494.46,427.09,141.01,659.94,537.23,575.45,1833.38,123.19,10840.3,,7854.7,414.72
148.65,15193.01,434.16,141.01,657.2,530.65,553.65,1777.12,123.19,10734.37,,7700.69,414.72
148.65,15916.48,439.81,140.11,648.98,528.46,553.65,1795.87,119.62,10557.82,,7777.7,414.72
147.3,15494.46,438.4,140.11,624.34,526.27,549.29,1753.67,112.48,10169.4,,7662.18,406.05
147.3,15675.32,421.43,139.22,629.81,510.92,571.09,1744.29,122.3,9745.68,,7623.68,412.99
139.19,15615.04,387.49,133.87,591.48,510.92,605.97,1720.85,116.94,9180.71,,7604.43,414.72
140.54,15856.2,394.56,132.97,586,502.15,605.97,1763.05,118.73,9816.3,,7604.43,423.4
145.95,16639.96,435.57,134.76,621.6,513.11,614.69,1819.32,121.4,10098.78,,7739.19,430.34
143.24,16941.41,444.06,134.76,610.65,517.5,597.25,1913.1,121.4,10522.5,,7777.7,445.96
145.95,17001.7,476.58,134.76,624.34,519.69,619.05,1913.1,123.19,11122.78,,7739.19,444.22
145.95,17001.7,476.58,134.76,624.34,519.69,619.05,1913.1,123.19,11122.78,,7739.19,444.22
145.95,17484.02,466.68,134.76,618.86,548.2,645.2,1950.61,121.4,10946.23,,7777.7,437.28
143.24,17484.02,475.17,134.76,575.05,530.65,636.48,1847.45,125.87,10946.23,,7700.69,454.63
141.89,17242.86,470.93,130.3,575.05,526.27,645.2,1833.38,131.22,11122.78,,7604.43,447.69
141.89,17061.99,475.17,129.4,572.31,539.43,653.92,1852.14,130.33,11052.16,,7642.93,449.43
141.89,16338.51,455.37,130.3,558.62,528.46,649.56,1772.43,129.44,10522.5,,7469.67,439.02
137.84,16459.09,444.06,125.83,528.5,528.46,653.92,1763.05,129.44,10098.78,,7469.67,445.96
135.14,16760.54,446.89,129.4,479.21,530.65,658.28,1791.18,124.98,10240.02,,7508.17,451.16
136.49,17242.86,480.83,128.51,501.11,528.46,653.92,1922.47,126.76,10804.99,,7604.43,470.25
140.54,17242.86,482.24,130.3,501.11,530.65,653.92,1894.34,124.08,10804.99,,7565.93,471.99
144.59,17484.02,489.31,129.4,501.11,537.23,653.92,1894.34,122.3,10593.13,,7604.43,465.04
143.24,17423.73,490.73,128.51,503.85,541.62,653.92,1894.34,121.4,10875.61,,7508.17,454.63
148.65,17725.18,503.45,128.51,520.28,546,658.28,1941.23,122.3,11052.16,,7662.18,458.1
155.41,17785.46,531.74,126.73,539.45,553.68,653.92,1988.12,127.65,11475.89,,7681.44,459.84
154.05,18026.63,550.12,128.51,542.19,564.64,653.92,1950.61,126.76,11299.34,,7854.7,463.31
154.05,18026.63,550.12,128.51,542.19,564.64,653.92,1950.61,126.76,11299.34,,7854.7,463.31
154.05,18689.81,543.05,128.51,544.93,581.09,653.92,1988.12,127.65,11652.44,,7854.7,463.31
156.76,18147.2,547.29,126.73,542.19,608.5,649.56,1941.23,125.87,11475.89,,7700.69,452.9
144.59,17242.86,520.42,126.73,528.5,575.61,649.56,1884.96,124.08,11052.16,,7700.69,437.28
148.65,17664.89,537.39,126.73,531.23,575.61,649.56,1922.47,124.98,10981.54,,7700.69,444.22
145.95,17303.15,533.15,126.73,520.28,559.16,649.56,1903.72,124.08,10487.2,,7662.18,430.34
145.95,16820.83,509.11,121.37,503.85,559.16,649.56,1913.1,124.08,10240.02,,7642.93,428.6
141.89,17182.57,503.45,120.48,484.68,553.68,649.56,1922.47,123.19,10345.95,,7565.93,409.52
145.95,17303.15,514.77,123.16,484.68,553.68,649.56,1922.47,124.08,10345.95,,7585.18,412.99
144.59,17001.7,504.87,120.48,492.9,559.16,649.56,1903.72,123.19,10134.09,,7469.67,407.78
141.89,17001.7,520.42,120.48,492.9,559.16,649.56,1875.58,122.3,10063.47,,7431.16,409.52
141.89,17061.99,513.35,115.12,490.16,548.2,649.56,1875.58,121.4,10169.4,,7431.16,409.52
139.19,17182.57,519.01,116.91,495.64,553.68,649.56,1884.96,124.98,10134.09,,7469.67,411.25
147.3,17182.57,519.01,116.02,495.64,559.16,653.92,1884.96,122.3,10522.5,,7488.92,414.72
145.95,17001.7,519.01,115.12,495.64,553.68,662.64,1903.72,121.4,10345.95,,7469.67,414.72
145.95,17001.7,519.01,115.12,495.64,553.68,662.64,1903.72,121.4,10345.95,,7469.67,414.72
152.7,17001.7,514.77,116.91,509.33,553.68,662.64,1950.61,124.98,10487.2,,7508.17,451.16
150,17061.99,514.77,115.12,517.54,564.64,658.28,1959.99,126.76,10310.64,,7546.67,447.69
151.35,17122.28,517.59,116.02,503.85,564.64,662.64,1941.23,126.76,10240.02,,7488.92,439.02
148.65,16905.23,504.87,117.8,498.37,564.64,662.64,1922.47,125.87,10028.16,,7565.93,439.02
143.24,16288.26,489.31,116.91,484.68,559.16,658.28,1866.21,123.19,9639.75,,7411.91,437.28
148.65,15979.77,483.65,111.55,462.78,548.2,658.28,1795.87,119.62,9180.71,,7354.16,423.4
145.95,15732.97,479.41,107.98,454.56,548.2,658.28,1772.43,115.16,9004.16,,7392.66,416.46
141.89,15239.39,475.17,109.77,438.13,565.95,653.92,1720.85,114.26,9392.57,,7508.17,419.23
143.24,14869.2,469.51,109.77,435.39,560.4,658.28,1744.29,113.37,9004.16,,7450.41,408.75
141.89,15054.3,465.27,111.55,438.13,552.64,658.28,1706.78,113.37,8933.54,,7426.35,412.25
132.43,14807.5,438.4,107.09,416.22,523.78,658.28,1725.54,109.8,8792.29,,7135.5,407.01
118.92,14684.11,422.84,107.09,377.89,521.56,653.92,1702.09,113.37,8474.5,,7116.11,389.54
119.46,15054.3,444.06,106.2,380.63,530.44,662.64,1678.65,113.37,8898.23,,7077.33,394.78
126.49,14807.5,462.44,107.09,380.63,510.47,662.64,1678.65,113.37,9110.09,,7057.94,391.28
127.57,15362.79,478,106.2,383.36,528.22,658.28,1744.29,115.16,9357.26,,7057.94,389.54
127.03,15424.48,461.03,103.52,383.36,519.34,662.64,1753.67,111.58,9180.71,,7096.72,389.54
121.62,15116,456.78,103.52,383.36,508.25,662.64,1701.54,113.37,8968.85,,7096.72,386.04
120,15301.09,463.86,103.52,397.06,510.47,662.64,1720.49,118.73,9145.4,,7135.5,386.04
120.54,15609.58,469.51,103.52,405.27,517.12,667,1753.67,121.4,9286.64,,7271.23,400.02
121.62,16905.23,503.45,105.31,435.39,517.12,669.62,1876.9,124.44,9463.19,,7348.79,420.98
130.81,16905.23,520.42,109.77,454.56,510.47,660.81,1848.46,121.71,9392.57,,7406.96,436.7
133.51,16905.23,520.42,110.66,462.78,514.91,660.81,1895.86,121.71,9533.81,,7445.74,429.71
139.19,16041.46,509.11,108.88,479.21,530.44,665.21,1895.86,118.08,9604.43,,7465.13,427.97
137.84,16103.16,509.11,110.66,473.73,526,669.62,1895.86,118.99,9675.05,,7465.13,426.22
147.3,16658.45,535.98,111.55,490.16,541.54,665.21,1971.7,118.08,10240.02,,7562.08,443.69
148.65,16843.54,547.29,104.42,484.68,545.98,665.21,1990.65,117.17,10240.02,,7523.3,436.7
145.95,16658.45,547.29,107.98,479.21,548.2,665.21,1962.22,118.99,9992.85,,7523.3,440.2
151.35,17152.03,561.44,110.66,501.11,565.95,665.21,2019.09,122.62,10240.02,,7562.08,471.64
152.7,17152.03,565.68,109.77,492.9,571.5,669.62,1990.65,122.62,10169.4,,7562.08,466.4
141.89,16720.14,545.88,103.52,465.51,565.95,669.62,1952.74,119.9,9816.3,,7484.52,447.18
141.89,16103.16,511.94,103.52,465.51,554.86,665.21,1924.3,120.81,9357.26,,7484.52,443.69
144.59,16473.35,526.08,103.52,465.51,554.86,669.62,1943.26,122.62,9180.71,,7484.52,448.93
145.95,16226.56,538.81,104.42,460.04,560.4,665.21,1914.82,120.81,9110.09,,7465.13,440.2
147.3,15979.77,530.32,105.31,465.51,552.64,665.21,1895.86,120.81,9145.4,,7406.96,447.18
145.95,15732.97,533.15,102.63,457.3,548.2,665.21,1857.94,115.36,8898.23,,7406.96,429.71
145.95,15856.37,538.81,102.63,462.78,545.98,669.62,1924.3,116.26,9251.33,,7406.96,431.46
144.59,15918.07,537.39,102.63,462.78,548.2,669.62,1886.38,115.36,9216.02,,7445.74,447.18
148.65,16226.56,560.02,102.63,465.51,554.86,674.02,1933.78,115.36,9463.19,,7484.52,455.92
147.3,16226.56,557.19,101.74,465.51,552.64,678.43,1886.38,118.08,9533.81,,7503.91,457.66
150,16226.56,545.88,102.63,465.51,552.64,678.43,1872.16,118.99,9533.81,,7426.35,450.68
151.35,16473.35,558.61,102.63,490.16,550.42,678.43,1891.12,122.62,9745.68,,7445.74,461.16
152.7,16103.16,552.95,102.63,484.68,554.86,674.02,1895.86,123.53,9886.92,,7387.57,455.92
151.35,16103.16,565.68,106.2,484.68,554.86,674.02,1924.3,121.71,10063.47,,7348.79,454.17
150,16103.16,560.02,104.42,487.42,552.64,674.02,1933.78,123.53,10134.09,,7368.18,454.17
152.7,16164.86,582.65,102.63,492.9,554.86,674.02,1943.26,123.53,9992.85,,7348.79,455.92
154.05,16288.26,591.13,105.31,506.59,577.05,674.02,1962.22,126.26,9992.85,,7329.4,452.42
154.05,16041.46,622.25,106.2,495.64,565.95,674.02,1943.26,125.35,9851.61,,7310.01,443.69
160.81,16658.45,636.39,104.42,509.33,571.5,674.02,1905.34,125.35,9780.98,,7290.62,447.18
162.16,16473.35,613.76,106.2,514.8,577.05,678.43,1962.22,128.07,9922.23,,7290.62,452.42
154.05,16041.46,582.65,108.88,503.85,560.4,674.02,1943.26,122.62,9780.98,,7251.84,447.18
154.05,16041.46,602.45,108.88,512.07,565.95,674.02,1933.78,124.44,9745.68,,7232.45,443.69
154.05,16041.46,602.45,108.88,512.07,565.95,674.02,1933.78,124.44,9745.68,,7232.45,443.69
154.05,15856.37,610.93,108.88,514.8,582.6,674.02,1943.26,125.35,9886.92,,7232.45,448.93
154.05,15794.67,605.28,107.09,523.02,582.6,674.02,1924.3,122.62,9780.98,,7232.45,447.18
151.35,15794.67,599.62,107.09,509.33,582.6,674.02,1943.26,121.71,9604.43,,7232.45,440.2
150,15856.37,605.28,107.09,512.07,582.6,674.02,1943.26,122.62,9639.75,,7232.45,440.2
147.3,15362.79,602.45,99.95,506.59,571.5,674.02,1924.3,118.99,9533.81,,7154.89,440.2
150,15732.97,599.62,99.06,506.59,565.95,674.02,1952.74,120.81,9463.19,,7174.28,440.2
145.95,15424.48,582.65,101.74,501.11,565.95,674.02,1971.7,119.9,9357.26,,7135.5,434.96
143.24,15177.69,534.57,98.17,479.21,550.42,678.43,1914.82,120.81,9110.09,,7057.94,419.23
147.3,15239.39,565.68,100.85,495.64,560.4,674.02,1933.78,119.9,9357.26,,7174.28,422.73
150,14930.9,576.99,101.74,506.59,560.4,682.83,1962.22,119.9,9392.57,,7154.89,429.71
147.3,14560.71,576.99,101.74,501.11,582.6,678.43,1952.74,121.71,9180.71,,7154.89,424.47
147.3,14067.13,571.33,98.17,495.64,565.95,678.43,1914.82,120.81,9110.09,,7154.89,419.23
143.24,14437.32,579.82,96.38,487.42,577.05,678.43,1905.34,121.71,9145.4,,7135.5,426.22
144.59,14375.62,579.82,99.95,492.9,604.79,682.83,1895.86,119.9,9145.4,,7193.67,422.73
143.24,14005.43,593.96,100.85,503.85,588.15,678.43,1872.16,119.9,9110.09,,7213.06,419.23
143.24,14190.53,593.96,97.28,495.64,582.6,682.83,1895.86,119.9,9180.71,,7271.23,422.73
141.89,14499.02,591.13,100.85,492.9,599.24,678.43,1905.34,118.99,9074.78,,7232.45,443.69
143.24,14499.02,591.13,101.74,490.16,593.7,682.83,1895.86,118.08,9110.09,,7232.45,433.21
141.89,14067.13,591.13,96.38,487.42,588.15,678.43,1891.12,117.17,9110.09,,7232.45,426.22
139.19,13943.73,588.3,98.17,481.94,593.7,678.43,1891.12,116.26,9145.4,,7251.84,431.46
131.89,13882.04,561.44,97.28,476.47,571.5,682.83,1820.03,115.36,9110.09,,7188.82,426.22
126.49,13758.64,543.05,96.38,479.21,577.05,682.83,1791.59,113.54,9110.09,,7286.5,413.99
124.86,13573.55,544.46,96.38,470.99,588.15,678.43,1801.07,113.54,9074.78,,7286.5,413.99
